Timestamp | Frame | ClassID | ClassName | Confidence | BBox Coordinates (xmin,ymin,xmax,ymax)
0:00:04    | 270    | 7        | truck      | 0.4493 | [1270.2,259.0,1353.5,340.4]
0:00:04    | 271    | 7        | truck      | 0.6255 | [1462.7,256.7,1570.2,399.6]
0:00:04    | 271    | 2        | car        | 0.4998 | [1563.0,325.0,1647.4,386.0]
0:00:04    | 271    | 7        | truck      | 0.4247 | [1270.1,259.4,1353.0,340.1]
0:00:04    | 272    | 7        | truck      | 0.5987 | [1460.6,255.5,1569.6,400.1]
0:00:04    | 272    | 7        | truck      | 0.4603 | [1270.2,259.0,1353.7,340.4]
0:00:04    | 272    | 2        | car        | 0.4066 | [1566.4,326.1,1644.8,384.5]
0:00:04    | 273    | 7        | truck      | 0.4878 | [1458.7,251.6,1575.9,402.0]
0:00:04    | 273    | 7        | truck      | 0.4502 | [1270.3,259.0,1353.5,339.9]
0:00:04    | 274    | 7        | truck      | 0.5522 | [1457.9,253.6,1573.2,405.0]
0:00:04    | 274    | 7        | truck      | 0.4353 | [1270.3,259.3,1353.1,339.8]
0:00:04    | 275    | 7        | truck      | 0.4393 | [1270.3,259.1,1353.8,339.8]
0:00:04    | 276    | 7        | truck      | 0.4629 | [1270.3,258.7,1354.6,339.9]
0:00:04    | 277    | 7        | truck      | 0.4554 | [1270.3,258.5,1354.6,339.6]
0:00:04    | 278    | 7        | truck      | 0.4615 | [1270.2,258.9,1354.0,339.9]
0:00:04    | 279    | 7        | truck      | 0.5062 | [1453.6,248.0,1571.5,407.4]
0:00:04    | 279    | 7        | truck      | 0.4479 | [1270.2,259.0,1353.9,340.0]
0:00:04    | 280    | 7        | truck      | 0.5512 | [1454.1,244.4,1573.1,409.6]
0:00:04    | 280    | 7        | truck      | 0.4345 | [1270.1,259.3,1353.8,340.1]
0:00:04    | 281    | 7        | truck      | 0.4624 | [1270.1,259.2,1354.5,340.0]
0:00:04    | 282    | 7        | truck      | 0.4628 | [1270.1,259.4,1353.9,340.1]
0:00:04    | 283    | 7        | truck      | 0.5689 | [1451.0,249.3,1570.5,409.2]
0:00:04    | 283    | 7        | truck      | 0.4542 | [1270.6,259.2,1353.3,339.9]
0:00:04    | 284    | 7        | truck      | 0.4206 | [1270.6,259.4,1353.2,339.4]
0:00:04    | 285    | 7        | truck      | 0.4528 | [1270.6,258.9,1353.6,339.9]
0:00:04    | 286    | 7        | truck      | 0.4636 | [1270.7,258.8,1353.6,339.7]
0:00:04    | 287    | 7        | truck      | 0.4682 | [1270.6,258.9,1353.2,339.8]
0:00:04    | 288    | 7        | truck      | 0.5232 | [1447.7,261.8,1573.5,412.1]
0:00:04    | 288    | 7        | truck      | 0.4602 | [1270.6,259.0,1353.4,339.6]
0:00:04    | 289    | 7        | truck      | 0.5506 | [1446.4,273.2,1576.7,415.3]
0:00:04    | 289    | 7        | truck      | 0.4549 | [1270.5,258.8,1353.1,339.6]
0:00:04    | 290    | 7        | truck      | 0.4573 | [1270.4,258.8,1353.2,339.6]
0:00:04    | 290    | 7        | truck      | 0.4221 | [1444.4,294.6,1575.1,418.7]
0:00:04    | 291    | 7        | truck      | 0.4646 | [1270.4,258.8,1353.4,339.6]
0:00:04    | 292    | 7        | truck      | 0.4630 | [1270.3,258.8,1353.8,339.6]
0:00:04    | 293    | 7        | truck      | 0.5866 | [1439.6,247.6,1573.4,424.1]
0:00:04    | 293    | 7        | truck      | 0.4392 | [1270.3,259.0,1352.6,339.2]
0:00:04    | 294    | 7        | truck      | 0.6096 | [1436.6,247.5,1570.6,425.7]
0:00:04    | 294    | 7        | truck      | 0.4521 | [1270.4,259.3,1352.8,339.2]
0:00:04    | 295    | 7        | truck      | 0.4750 | [1438.1,250.0,1572.2,425.1]
0:00:04    | 295    | 7        | truck      | 0.4718 | [1270.3,259.1,1353.3,339.7]
0:00:04    | 296    | 7        | truck      | 0.4722 | [1438.6,254.2,1568.9,425.2]
0:00:04    | 296    | 7        | truck      | 0.4710 | [1270.3,259.1,1352.8,339.6]
0:00:04    | 297    | 7        | truck      | 0.4535 | [1269.9,259.4,1353.4,340.0]
0:00:04    | 297    | 7        | truck      | 0.4277 | [1435.9,249.2,1575.8,425.2]
0:00:04    | 298    | 7        | truck      | 0.5647 | [1436.3,248.8,1574.8,428.0]
0:00:04    | 298    | 7        | truck      | 0.4590 | [1270.2,259.4,1352.7,339.7]
0:00:04    | 299    | 7        | truck      | 0.4825 | [1430.1,245.5,1582.3,418.1]
0:00:04    | 299    | 7        | truck      | 0.4456 | [1270.2,259.3,1353.4,339.9]
0:00:05    | 300    | 2        | car        | 0.4924 | [226.8,369.1,397.9,450.1]
0:00:05    | 300    | 7        | truck      | 0.4701 | [1271.4,258.2,1351.7,339.5]
0:00:05    | 301    | 2        | car        | 0.5208 | [226.1,368.4,398.6,450.5]
0:00:05    | 301    | 7        | truck      | 0.4807 | [1271.1,258.1,1351.6,339.5]
0:00:05    | 302    | 2        | car        | 0.5093 | [226.3,368.0,399.5,450.3]
0:00:05    | 302    | 7        | truck      | 0.4641 | [1270.9,258.3,1351.3,339.5]
0:00:05    | 303    | 2        | car        | 0.5145 | [226.2,367.9,399.9,450.6]
0:00:05    | 303    | 7        | truck      | 0.4638 | [1271.0,257.9,1351.4,339.5]
0:00:05    | 304    | 7        | truck      | 0.5789 | [1425.2,261.5,1565.8,440.7]
0:00:05    | 304    | 2        | car        | 0.5140 | [226.4,368.1,399.3,450.7]
0:00:05    | 304    | 7        | truck      | 0.4749 | [1271.1,257.9,1351.8,339.7]
0:00:05    | 305    | 2        | car        | 0.5271 | [226.5,367.4,399.6,450.4]
0:00:05    | 305    | 7        | truck      | 0.4919 | [1270.5,257.5,1352.4,340.1]
0:00:05    | 306    | 2        | car        | 0.5222 | [226.1,368.1,398.8,450.1]
0:00:05    | 306    | 7        | truck      | 0.4746 | [1271.0,257.8,1352.4,339.6]
0:00:05    | 306    | 7        | truck      | 0.4343 | [1421.9,255.3,1569.1,439.5]
0:00:05    | 307    | 2        | car        | 0.4942 | [226.4,368.6,397.1,450.0]
0:00:05    | 307    | 7        | truck      | 0.4603 | [1270.4,258.6,1353.0,340.1]
0:00:05    | 308    | 2        | car        | 0.4824 | [226.7,368.3,397.7,449.9]
0:00:05    | 308    | 7        | truck      | 0.4435 | [1270.9,259.0,1352.8,340.0]
0:00:05    | 309    | 7        | truck      | 0.4311 | [1270.4,259.0,1353.6,339.8]
0:00:05    | 309    | 2        | car        | 0.4189 | [227.8,368.7,396.7,449.7]
0:00:05    | 310    | 7        | truck      | 0.4602 | [1270.2,259.0,1353.5,339.9]
0:00:05    | 310    | 2        | car        | 0.4599 | [228.2,368.4,396.8,449.7]
0:00:05    | 311    | 7        | truck      | 0.4554 | [1270.4,258.9,1353.8,339.8]
0:00:05    | 311    | 2        | car        | 0.4517 | [228.1,368.9,396.8,449.9]
0:00:05    | 312    | 2        | car        | 0.4858 | [227.8,367.7,400.5,450.1]
0:00:05    | 312    | 7        | truck      | 0.4520 | [1270.4,258.1,1352.9,339.6]
0:00:05    | 313    | 7        | truck      | 0.6056 | [1403.9,252.0,1576.1,446.1]
0:00:05    | 313    | 7        | truck      | 0.4827 | [1270.5,258.2,1353.1,339.7]
0:00:05    | 313    | 2        | car        | 0.4675 | [228.0,368.1,400.2,450.2]
0:00:05    | 314    | 2        | car        | 0.4852 | [227.3,368.0,399.9,450.0]
0:00:05    | 314    | 7        | truck      | 0.4809 | [1270.5,258.0,1352.7,339.6]
0:00:05    | 315    | 2        | car        | 0.4864 | [227.3,367.4,400.6,449.7]
0:00:05    | 315    | 7        | truck      | 0.4410 | [1270.6,258.5,1352.2,339.8]
0:00:05    | 316    | 2        | car        | 0.4828 | [227.3,367.6,400.6,449.7]
0:00:05    | 316    | 7        | truck      | 0.4273 | [1270.4,258.6,1352.3,340.6]
0:00:05    | 317    | 2        | car        | 0.5005 | [227.3,367.2,401.0,450.0]
0:00:05    | 317    | 7        | truck      | 0.4251 | [1395.7,306.5,1568.1,458.8]
0:00:05    | 317    | 7        | truck      | 0.4180 | [1270.3,258.6,1351.4,340.2]
0:00:05    | 317    | 2        | car        | 0.4080 | [1268.9,261.6,1349.6,336.2]
0:00:05    | 318    | 2        | car        | 0.6803 | [1366.2,336.7,1427.9,402.8]
0:00:05    | 318    | 2        | car        | 0.5229 | [227.3,366.7,401.0,449.8]
0:00:05    | 318    | 7        | truck      | 0.4201 | [1270.0,258.6,1351.0,339.5]
0:00:05    | 319    | 2        | car        | 0.6572 | [1360.4,331.9,1424.7,402.5]
0:00:05    | 319    | 7        | truck      | 0.5128 | [1404.6,249.7,1565.7,416.3]
0:00:05    | 319    | 2        | car        | 0.5003 | [227.5,365.8,400.2,449.2]
0:00:05    | 319    | 7        | truck      | 0.4458 | [1270.1,258.5,1350.7,339.7]
0:00:05    | 320    | 2        | car        | 0.5538 | [1358.2,326.9,1416.2,400.4]
0:00:05    | 320    | 2        | car        | 0.5029 | [228.0,365.7,399.8,449.0]
0:00:05    | 320    | 2        | car        | 0.4568 | [1269.0,261.9,1349.2,335.9]
0:00:05    | 320    | 7        | truck      | 0.4034 | [1270.3,259.0,1350.6,339.5]
0:00:05    | 321    | 2        | car        | 0.5075 | [227.9,365.3,400.3,449.0]
0:00:05    | 321    | 2        | car        | 0.4277 | [1269.3,261.3,1350.0,335.6]
0:00:05    | 321    | 7        | truck      | 0.4194 | [1270.4,258.5,1351.1,339.3]
0:00:05    | 322    | 2        | car        | 0.5081 | [227.4,366.0,399.7,449.1]
0:00:05    | 322    | 7        | truck      | 0.4410 | [1270.2,258.4,1350.2,338.1]
0:00:05    | 322    | 7        | truck      | 0.4336 | [1367.7,284.9,1567.5,454.3]
0:00:05    | 323    | 2        | car        | 0.5141 | [227.8,365.9,399.5,449.0]
0:00:05    | 323    | 7        | truck      | 0.5065 | [1365.9,270.8,1568.0,460.9]
0:00:05    | 323    | 7        | truck      | 0.4358 | [1270.2,258.3,1350.0,338.4]
0:00:05    | 324    | 2        | car        | 0.5525 | [1334.3,344.6,1411.1,406.0]
0:00:05    | 324    | 2        | car        | 0.5380 | [227.4,365.8,399.9,449.0]
0:00:05    | 324    | 2        | car        | 0.4238 | [1268.9,261.0,1352.1,335.1]
0:00:05    | 324    | 7        | truck      | 0.4088 | [1270.5,258.7,1352.2,338.7]
0:00:05    | 325    | 2        | car        | 0.5979 | [1332.5,336.0,1407.6,404.7]
0:00:05    | 325    | 2        | car        | 0.5390 | [227.9,364.9,400.2,448.7]
0:00:05    | 325    | 7        | truck      | 0.4750 | [1270.0,257.8,1353.0,337.7]
0:00:05    | 325    | 7        | truck      | 0.4132 | [1392.8,286.0,1567.4,477.5]
0:00:05    | 326    | 2        | car        | 0.5789 | [1327.0,338.7,1409.0,404.1]
0:00:05    | 326    | 2        | car        | 0.5163 | [228.7,364.3,400.1,448.5]
0:00:05    | 326    | 7        | truck      | 0.4617 | [1270.1,257.9,1353.1,337.1]
0:00:05    | 326    | 7        | truck      | 0.4295 | [1384.8,264.3,1562.1,446.6]
0:00:05    | 327    | 2        | car        | 0.5154 | [228.4,364.0,400.4,448.7]
0:00:05    | 327    | 2        | car        | 0.4347 | [1320.3,338.4,1411.8,406.6]
0:00:05    | 327    | 7        | truck      | 0.4337 | [1269.8,258.6,1353.0,338.4]
0:00:05    | 328    | 2        | car        | 0.5457 | [228.5,363.5,400.6,448.9]
0:00:05    | 328    | 7        | truck      | 0.5003 | [1368.2,303.6,1563.6,477.4]
0:00:05    | 328    | 7        | truck      | 0.4197 | [1269.7,256.8,1359.2,335.0]
0:00:05    | 329    | 7        | truck      | 0.6665 | [1366.3,254.4,1565.3,482.1]
0:00:05    | 329    | 2        | car        | 0.5402 | [228.0,363.4,400.6,448.8]
0:00:05    | 329    | 2        | car        | 0.4334 | [1311.6,351.7,1396.8,411.7]
0:00:05    | 329    | 7        | truck      | 0.4044 | [1269.2,258.5,1352.5,335.7]
0:00:05    | 330    | 2        | car        | 0.6273 | [1307.6,343.5,1397.5,412.3]
0:00:05    | 330    | 7        | truck      | 0.6215 | [1378.8,256.5,1562.3,484.6]
0:00:05    | 330    | 2        | car        | 0.5331 | [228.3,363.3,399.9,448.3]
0:00:05    | 330    | 7        | truck      | 0.4017 | [1269.7,257.6,1355.2,334.9]
0:00:05    | 331    | 7        | truck      | 0.6174 | [1357.1,239.2,1567.3,477.4]
0:00:05    | 331    | 2        | car        | 0.5449 | [228.4,363.4,400.0,448.1]
0:00:05    | 331    | 7        | truck      | 0.4199 | [1269.6,257.8,1351.0,336.0]
0:00:05    | 332    | 7        | truck      | 0.7088 | [1376.4,237.6,1566.0,488.2]
0:00:05    | 332    | 2        | car        | 0.5577 | [1298.1,345.1,1398.0,414.4]
0:00:05    | 332    | 2        | car        | 0.5128 | [227.7,364.3,399.3,448.3]
0:00:05    | 333    | 7        | truck      | 0.7862 | [1371.3,236.7,1565.8,490.8]
0:00:05    | 333    | 2        | car        | 0.5467 | [1290.0,346.4,1383.7,413.7]
0:00:05    | 333    | 2        | car        | 0.5145 | [228.3,365.2,399.3,448.5]
0:00:05    | 333    | 2        | car        | 0.4539 | [1268.8,262.3,1348.4,329.9]
0:00:05    | 334    | 7        | truck      | 0.7049 | [1373.2,234.1,1565.9,493.3]
0:00:05    | 334    | 2        | car        | 0.5700 | [1286.5,345.5,1386.9,416.2]
0:00:05    | 334    | 2        | car        | 0.5156 | [228.8,365.2,399.8,448.8]
0:00:05    | 334    | 2        | car        | 0.4250 | [1268.8,262.7,1350.3,327.7]
0:00:05    | 335    | 7        | truck      | 0.7969 | [1372.5,236.6,1567.7,494.2]
0:00:05    | 335    | 2        | car        | 0.6810 | [1281.8,335.8,1393.2,415.1]
0:00:05    | 335    | 2        | car        | 0.5385 | [229.2,364.8,400.0,448.8]
0:00:05    | 336    | 7        | truck      | 0.8231 | [1371.3,236.4,1572.9,494.6]
0:00:05    | 336    | 2        | car        | 0.6774 | [1277.5,335.1,1389.6,414.3]
0:00:05    | 336    | 2        | car        | 0.5099 | [229.0,366.2,399.6,449.0]
0:00:05    | 337    | 7        | truck      | 0.7773 | [1367.5,232.6,1566.8,499.6]
0:00:05    | 337    | 2        | car        | 0.5565 | [1271.8,338.9,1388.8,418.4]
0:00:05    | 337    | 2        | car        | 0.5031 | [229.4,366.4,399.6,448.9]
0:00:05    | 338    | 7        | truck      | 0.7887 | [1365.3,237.6,1566.0,498.0]
0:00:05    | 338    | 2        | car        | 0.7363 | [1264.9,338.0,1385.0,419.4]
0:00:05    | 338    | 2        | car        | 0.5028 | [229.4,366.5,400.1,449.2]
0:00:05    | 339    | 7        | truck      | 0.7407 | [1360.2,233.1,1569.2,502.4]
0:00:05    | 339    | 2        | car        | 0.6365 | [1258.4,339.9,1378.0,420.2]
0:00:05    | 339    | 2        | car        | 0.5117 | [229.2,365.9,399.0,448.8]
0:00:05    | 340    | 2        | car        | 0.6978 | [1254.3,329.8,1381.5,420.9]
0:00:05    | 340    | 7        | truck      | 0.6126 | [1364.2,297.0,1571.1,500.8]
0:00:05    | 340    | 2        | car        | 0.5007 | [229.3,366.0,398.8,448.9]
0:00:05    | 340    | 2        | car        | 0.4327 | [1252.6,266.6,1347.9,321.6]
0:00:05    | 340    | 7        | truck      | 0.4277 | [1376.2,232.9,1571.4,406.7]
0:00:05    | 341    | 7        | truck      | 0.7100 | [1359.1,262.4,1567.0,501.4]
0:00:05    | 341    | 2        | car        | 0.6651 | [1246.0,331.6,1379.2,422.4]
0:00:05    | 341    | 2        | car        | 0.4966 | [228.9,366.8,398.6,448.8]
0:00:05    | 342    | 7        | truck      | 0.7992 | [1357.3,231.0,1573.0,512.0]
0:00:05    | 342    | 2        | car        | 0.6373 | [1244.1,331.1,1374.5,424.1]
0:00:05    | 342    | 2        | car        | 0.4926 | [229.3,366.7,398.3,448.7]
0:00:05    | 343    | 7        | truck      | 0.7057 | [1354.9,235.0,1561.5,504.7]
0:00:05    | 343    | 2        | car        | 0.6481 | [1241.6,327.9,1373.4,425.3]
0:00:05    | 343    | 2        | car        | 0.5148 | [229.1,366.2,398.9,449.0]
0:00:05    | 344    | 7        | truck      | 0.8025 | [1351.0,224.1,1565.5,515.3]
0:00:05    | 344    | 2        | car        | 0.6994 | [1234.5,320.4,1373.4,427.1]
0:00:05    | 344    | 2        | car        | 0.5337 | [228.9,366.1,399.3,449.1]
0:00:05    | 345    | 7        | truck      | 0.7812 | [1350.0,225.8,1571.5,518.8]
0:00:05    | 345    | 2        | car        | 0.6479 | [1232.5,325.3,1367.4,428.1]
0:00:05    | 345    | 2        | car        | 0.4777 | [229.2,366.8,398.9,448.7]
0:00:05    | 346    | 7        | truck      | 0.7982 | [1345.0,225.3,1566.2,522.0]
0:00:05    | 346    | 2        | car        | 0.5447 | [1232.6,327.5,1359.8,429.9]
0:00:05    | 346    | 2        | car        | 0.4277 | [228.9,367.9,398.4,448.4]
0:00:05    | 347    | 7        | truck      | 0.8147 | [1345.6,224.1,1563.2,523.5]
0:00:05    | 347    | 2        | car        | 0.5615 | [1231.1,323.7,1367.2,429.6]
0:00:05    | 347    | 2        | car        | 0.5187 | [228.6,365.9,400.4,448.7]
0:00:05    | 348    | 7        | truck      | 0.8049 | [1343.5,222.1,1565.0,524.9]
0:00:05    | 348    | 2        | car        | 0.5892 | [1230.8,333.0,1361.0,429.6]
0:00:05    | 348    | 2        | car        | 0.5263 | [229.0,365.9,400.2,448.6]
0:00:05    | 349    | 7        | truck      | 0.8320 | [1340.2,221.1,1566.5,527.9]
0:00:05    | 349    | 2        | car        | 0.5369 | [1228.3,331.0,1359.3,428.1]
0:00:05    | 349    | 2        | car        | 0.5202 | [228.8,366.2,400.0,448.6]
0:00:05    | 350    | 7        | truck      | 0.8193 | [1336.7,222.0,1570.4,530.7]
0:00:05    | 350    | 2        | car        | 0.4986 | [228.8,366.2,399.1,448.3]
0:00:05    | 350    | 2        | car        | 0.4861 | [1231.0,329.3,1346.6,425.3]
0:00:05    | 351    | 7        | truck      | 0.8204 | [1335.3,220.2,1566.7,532.3]
0:00:05    | 351    | 2        | car        | 0.4849 | [229.1,366.3,398.6,448.4]
0:00:05    | 352    | 7        | truck      | 0.8124 | [1330.2,220.1,1566.6,535.3]
0:00:05    | 352    | 2        | car        | 0.4875 | [229.4,366.5,398.3,448.9]
0:00:05    | 352    | 2        | car        | 0.4301 | [1231.7,327.4,1342.8,432.2]
0:00:05    | 353    | 7        | truck      | 0.7994 | [1327.5,220.1,1566.3,538.8]
0:00:05    | 353    | 2        | car        | 0.4925 | [229.1,365.8,398.5,448.7]
0:00:05    | 354    | 7        | truck      | 0.8187 | [1324.2,220.8,1563.9,538.9]
0:00:05    | 354    | 2        | car        | 0.4938 | [229.1,365.7,398.9,449.0]
0:00:05    | 355    | 7        | truck      | 0.8084 | [1321.3,219.7,1569.9,549.6]
0:00:05    | 355    | 2        | car        | 0.4969 | [229.3,366.0,399.0,448.9]
0:00:05    | 356    | 7        | truck      | 0.8205 | [1318.5,219.9,1571.0,551.6]
0:00:05    | 356    | 2        | car        | 0.4911 | [229.3,366.4,398.1,448.8]
0:00:05    | 357    | 7        | truck      | 0.8150 | [1318.1,220.1,1571.3,555.7]
0:00:05    | 357    | 2        | car        | 0.4562 | [228.9,366.6,398.1,448.7]
0:00:05    | 358    | 7        | truck      | 0.8083 | [1317.2,220.2,1573.1,553.0]
0:00:05    | 358    | 2        | car        | 0.4588 | [228.9,367.2,398.0,448.7]
0:00:05    | 359    | 7        | truck      | 0.7585 | [1315.9,216.0,1570.5,554.2]
0:00:05    | 359    | 2        | car        | 0.4774 | [228.7,366.7,398.1,449.0]
0:00:06    | 360    | 7        | truck      | 0.8174 | [1313.3,217.8,1572.7,558.8]
0:00:06    | 360    | 2        | car        | 0.4730 | [228.9,367.0,397.8,449.2]
0:00:06    | 361    | 7        | truck      | 0.8092 | [1309.8,221.0,1569.6,562.2]
0:00:06    | 361    | 2        | car        | 0.4962 | [228.2,366.8,398.2,449.5]
0:00:06    | 362    | 7        | truck      | 0.8271 | [1310.1,219.6,1563.0,561.9]
0:00:06    | 362    | 2        | car        | 0.5128 | [228.2,366.5,398.7,449.3]
0:00:06    | 363    | 7        | truck      | 0.8187 | [1305.3,216.9,1569.4,566.9]
0:00:06    | 363    | 2        | car        | 0.4968 | [228.7,366.1,399.1,449.2]
0:00:06    | 364    | 7        | truck      | 0.8361 | [1301.9,218.2,1565.8,574.6]
0:00:06    | 364    | 2        | car        | 0.4884 | [229.1,367.0,398.4,449.3]
0:00:06    | 365    | 7        | truck      | 0.8538 | [1299.3,218.5,1565.7,577.1]
0:00:06    | 365    | 2        | car        | 0.4823 | [229.2,366.7,399.2,449.3]
0:00:06    | 365    | 2        | car        | 0.4291 | [1087.5,339.9,1211.7,449.8]
0:00:06    | 366    | 7        | truck      | 0.8509 | [1293.9,218.1,1566.2,577.2]
0:00:06    | 366    | 2        | car        | 0.4721 | [229.2,365.4,399.3,449.1]
0:00:06    | 367    | 7        | truck      | 0.8568 | [1293.8,218.5,1562.6,582.3]
0:00:06    | 367    | 2        | car        | 0.5216 | [1076.7,333.2,1211.6,453.3]
0:00:06    | 367    | 2        | car        | 0.4657 | [229.4,366.2,398.7,449.1]
0:00:06    | 368    | 7        | truck      | 0.8339 | [1289.6,218.8,1565.1,587.2]
0:00:06    | 368    | 2        | car        | 0.4508 | [229.6,365.9,399.1,448.8]
0:00:06    | 369    | 7        | truck      | 0.8410 | [1286.3,215.9,1562.9,590.5]
0:00:06    | 369    | 2        | car        | 0.6411 | [1062.0,334.9,1210.9,457.7]
0:00:06    | 369    | 2        | car        | 0.4327 | [228.4,366.4,399.3,448.9]
0:00:06    | 370    | 7        | truck      | 0.8551 | [1285.4,215.4,1563.3,595.9]
0:00:06    | 370    | 2        | car        | 0.6011 | [1053.4,331.9,1222.4,461.4]
0:00:06    | 370    | 2        | car        | 0.4537 | [228.8,366.5,399.4,448.8]
0:00:06    | 371    | 7        | truck      | 0.8534 | [1279.7,215.2,1569.8,596.8]
0:00:06    | 371    | 2        | car        | 0.6264 | [1045.9,330.5,1228.4,462.5]
0:00:06    | 371    | 2        | car        | 0.4698 | [228.9,366.6,399.1,448.8]
0:00:06    | 372    | 7        | truck      | 0.8483 | [1274.9,214.5,1566.5,602.1]
0:00:06    | 372    | 2        | car        | 0.6774 | [1034.0,334.7,1221.4,468.2]
0:00:06    | 372    | 2        | car        | 0.4690 | [228.9,366.5,399.1,448.8]
0:00:06    | 373    | 7        | truck      | 0.8499 | [1274.2,214.0,1567.6,606.5]
0:00:06    | 373    | 2        | car        | 0.6815 | [1029.6,331.0,1230.4,468.9]
0:00:06    | 373    | 2        | car        | 0.4845 | [229.0,365.0,399.4,448.4]
0:00:06    | 374    | 7        | truck      | 0.8502 | [1267.1,214.1,1565.7,606.9]
0:00:06    | 374    | 2        | car        | 0.7083 | [1019.8,333.4,1225.8,473.1]
0:00:06    | 374    | 2        | car        | 0.4889 | [228.6,365.3,399.2,448.7]
0:00:06    | 375    | 7        | truck      | 0.8431 | [1263.5,213.5,1568.4,617.2]
0:00:06    | 375    | 2        | car        | 0.6995 | [1010.5,333.2,1209.3,472.8]
0:00:06    | 375    | 2        | car        | 0.4882 | [228.5,365.5,399.0,448.8]
0:00:06    | 376    | 7        | truck      | 0.8515 | [1263.0,212.0,1566.2,618.1]
0:00:06    | 376    | 2        | car        | 0.7373 | [1005.9,333.0,1216.7,476.0]
0:00:06    | 376    | 2        | car        | 0.5040 | [228.7,365.0,398.9,448.6]
0:00:06    | 377    | 7        | truck      | 0.8490 | [1257.7,211.9,1563.4,620.4]
0:00:06    | 377    | 2        | car        | 0.7121 | [996.9,332.9,1218.2,480.9]
0:00:06    | 377    | 2        | car        | 0.4984 | [228.6,365.7,398.1,448.6]
0:00:06    | 378    | 7        | truck      | 0.8469 | [1255.6,210.8,1566.7,623.1]
0:00:06    | 378    | 2        | car        | 0.7726 | [989.7,334.2,1209.9,480.1]
0:00:06    | 378    | 2        | car        | 0.4607 | [228.9,367.3,397.9,449.0]
0:00:06    | 379    | 7        | truck      | 0.8309 | [1253.3,212.2,1566.8,627.1]
0:00:06    | 379    | 2        | car        | 0.7542 | [983.8,334.9,1205.4,476.7]
0:00:06    | 379    | 2        | car        | 0.4554 | [228.6,367.9,397.7,449.1]
0:00:06    | 380    | 7        | truck      | 0.8310 | [1247.8,212.2,1565.5,628.9]
0:00:06    | 380    | 2        | car        | 0.7382 | [971.2,334.1,1209.1,482.9]
0:00:06    | 380    | 2        | car        | 0.4832 | [228.7,367.0,397.9,449.1]
0:00:06    | 381    | 7        | truck      | 0.8367 | [1248.5,212.5,1563.3,630.6]
0:00:06    | 381    | 2        | car        | 0.7886 | [968.7,335.3,1201.2,481.2]
0:00:06    | 381    | 2        | car        | 0.4954 | [228.7,365.8,398.2,448.8]
0:00:06    | 382    | 7        | truck      | 0.8393 | [1240.6,213.0,1563.6,635.4]
0:00:06    | 382    | 2        | car        | 0.7965 | [960.6,336.0,1207.9,486.2]
0:00:06    | 382    | 2        | car        | 0.4965 | [228.2,365.4,398.6,448.6]
0:00:06    | 383    | 7        | truck      | 0.8471 | [1239.6,211.2,1562.5,636.0]
0:00:06    | 383    | 2        | car        | 0.7656 | [955.0,335.6,1204.3,484.6]
0:00:06    | 383    | 2        | car        | 0.4742 | [228.7,366.0,398.6,448.6]
0:00:06    | 384    | 7        | truck      | 0.8241 | [1236.2,209.9,1560.2,635.5]
0:00:06    | 384    | 2        | car        | 0.7622 | [948.4,336.3,1206.8,480.7]
0:00:06    | 384    | 2        | car        | 0.4607 | [228.4,366.4,398.4,448.5]
0:00:06    | 385    | 7        | truck      | 0.8429 | [1233.4,211.7,1558.9,643.1]
0:00:06    | 385    | 2        | car        | 0.7353 | [940.9,337.2,1202.4,484.7]
0:00:06    | 385    | 2        | car        | 0.4455 | [228.3,366.7,398.2,448.3]
0:00:06    | 386    | 7        | truck      | 0.8524 | [1225.1,212.5,1559.2,648.2]
0:00:06    | 386    | 2        | car        | 0.6914 | [934.8,335.0,1195.7,485.1]
0:00:06    | 386    | 2        | car        | 0.4244 | [228.7,367.4,398.2,448.5]
0:00:06    | 387    | 7        | truck      | 0.8271 | [1222.9,212.2,1564.1,649.5]
0:00:06    | 387    | 2        | car        | 0.7605 | [927.4,334.4,1199.4,486.5]
0:00:06    | 387    | 2        | car        | 0.4244 | [228.9,367.6,398.4,448.6]
0:00:06    | 388    | 7        | truck      | 0.8359 | [1219.9,211.2,1563.8,647.4]
0:00:06    | 388    | 2        | car        | 0.7490 | [923.3,335.4,1187.8,484.9]
0:00:06    | 388    | 2        | car        | 0.4428 | [228.5,366.1,399.1,448.5]
0:00:06    | 389    | 7        | truck      | 0.8499 | [1215.4,210.2,1561.3,650.4]
0:00:06    | 389    | 2        | car        | 0.7702 | [913.9,336.8,1172.6,489.1]
0:00:06    | 389    | 2        | car        | 0.4541 | [227.8,366.5,399.7,448.7]
0:00:06    | 390    | 7        | truck      | 0.8485 | [1221.4,210.6,1561.5,655.8]
0:00:06    | 390    | 2        | car        | 0.7443 | [908.2,335.4,1167.2,490.9]
0:00:06    | 390    | 2        | car        | 0.4582 | [228.1,366.5,399.1,448.6]
0:00:06    | 391    | 7        | truck      | 0.8328 | [1215.9,210.9,1565.4,656.5]
0:00:06    | 391    | 2        | car        | 0.7978 | [903.3,335.8,1190.9,495.8]
0:00:06    | 391    | 2        | car        | 0.4630 | [228.2,365.9,399.2,448.5]
0:00:06    | 392    | 7        | truck      | 0.8441 | [1217.0,210.0,1563.9,664.4]
0:00:06    | 392    | 2        | car        | 0.7381 | [889.0,336.4,1189.7,490.1]
0:00:06    | 392    | 2        | car        | 0.4771 | [228.5,365.5,399.7,448.2]
